"id","gloss","stem","actual_phonology","model_phonology","type","language","num_morphemes","num_tokens","utterance_order","corpus_name","part_of_speech","speaker_code","speaker_name","speaker_role","target_child_name","target_child_age","target_child_sex","media_start","media_end","media_unit","collection_name","collection_id","corpus_id","speaker_id","target_child_id","transcript_id","clean_utterances","bin","dont_pos","condensed_pos","do"
343486,"no it doesn't","no it do","",NA,"declarative","eng",5,3,1085,"Valian","co pro:per mod","MOT",NA,"Mother",NA,30.3948746380829,"female",NA,NA,NA,"Eng-NA",2,33,1705,1704,3347,"no it doesn't","30-31","co pro:per doesn't","no:co n mod","doesn't"
343692,"don't maybe you shouldn't put it on her so she doesn't try to have it","do maybe you should put it on her so she do try to have it","",NA,"declarative","eng",20,15,614,"Valian","mod adv pro:per mod v pro:per prep pro:obj conj pro:sub mod v inf v pro:per","MOT",NA,"Mother",NA,31.6905891291402,"female",NA,NA,NA,"Eng-NA",2,33,1705,1704,3345,"don't maybe you shouldn't put it on her so she doesn't try to have it","31-32","don't adv pro:per mod v pro:per prep pro:obj conj pro:sub doesn't v inf v pro:per","mod adv n mod v n prep n conj n mod v inf v n","doesn't"
343929,"um she doesn't have a lot you know she doesn't have belts","she do have a lot you know she do have belt","",NA,"declarative","eng",16,12,62,"Bernstein","pro:sub mod v det:art n pro:per v pro:sub mod v n","MOT",NA,"Mother",NA,20.000410686051,NA,NA,NA,NA,"Eng-NA",2,34,1721,1720,3382,"she doesn't have a lot you know she doesn't have belts","20-21","pro:sub doesn't v det:art n pro:per v pro:sub doesn't v n","n mod v det n n v n mod v n","doesn't"
343971,"she doesn't try to untie","she do try to tie","",NA,"declarative","eng",8,5,67,"Bernstein","pro:sub mod v inf v","MOT",NA,"Mother",NA,20.000410686051,NA,NA,NA,NA,"Eng-NA",2,34,1721,1720,3382,"she doesn't try to untie","20-21","pro:sub doesn't v inf v","n mod v inf v","doesn't"
344349,"she doesn't like that","she do like that","",NA,"declarative","eng",6,4,713,"Valian","pro:sub mod prep pro:dem","MOT",NA,"Mother",NA,31.6905891291402,"female",NA,NA,NA,"Eng-NA",2,33,1705,1704,3345,"she doesn't like that","31-32","pro:sub doesn't prep pro:dem","n mod prep n","doesn't"
344419,"she doesn't really play with my keys very much","she do real play with my key very much","",NA,"declarative","eng",14,9,123,"Bernstein","pro:sub mod adv v prep det:poss n adv adv","MOT",NA,"Mother",NA,22.0004517546562,NA,NA,NA,NA,"Eng-NA",2,34,1721,1720,3385,"she doesn't really play with my keys very much","22-23","pro:sub doesn't adv v prep det:poss n adv adv","n mod adv v prep det n adv adv","doesn't"
344790,"when I see it but it doesn't happen every day","when I see it but it do happen every day","",NA,"declarative","eng",12,10,15,"Bernstein","conj pro:sub v pro:per conj pro:per mod v qn n","MOT",NA,"Mother",NA,24.0004928232613,NA,NA,NA,NA,"Eng-NA",2,34,1721,1720,3395,"when I see it but it doesn't happen every day","24-25","conj pro:sub v pro:per conj pro:per doesn't v qn n","conj n v n conj n mod v qn n","doesn't"
344823,"probably she doesn't expect it to happen so and because I don't let her talk on the phone that often it's not anything she's really accustomed to","probable she do expect it to happen so and because I do let her talk on the phone that often it not anything she really accustom to","",NA,"declarative","eng",36,27,20,"Bernstein","adv pro:sub mod v pro:per inf v adv coord conj pro:sub mod part det:poss n prep det:art n comp adv pro:per neg pro:indef pro:sub adv part inf","MOT",NA,"Mother",NA,24.0004928232613,NA,NA,NA,NA,"Eng-NA",2,34,1721,1720,3395,"probably she doesn't expect it to happen so and because I don't let her talk on the phone that often it's not anything she's really accustomed to","24-25","adv pro:sub doesn't v pro:per inf v adv coord conj pro:sub don't part det:poss n prep det:art n comp adv pro:per neg pro:indef pro:sub adv part inf","adv n mod v n inf v adv coord conj n mod part det n prep det n comp adv n not n n adv part inf","doesn't"
345047,"no when she gets on a real live phone she doesn't say a word but when she's playing with a play phone she talks Occasionally she'll say","no when she get on a real live phone she do say a word but when she play with a play phone she talk Occasionally she say","",NA,"quotation next line","eng",34,27,51,"Bernstein","co conj pro:sub v prep det:art adj adj n pro:sub mod v det:art n conj conj pro:sub part prep det:art n n pro:sub v n:prop pro:sub v","MOT",NA,"Mother",NA,22.0004517546562,NA,NA,NA,NA,"Eng-NA",2,34,1721,1720,3394,"no when she gets on a real live phone she doesn't say a word but when she's playing with a play phone she talks Occasionally she'll say","22-23","co conj pro:sub v prep det:art adj adj n pro:sub doesn't v det:art n conj conj pro:sub part prep det:art n n pro:sub v n:prop pro:sub v","no:co conj n v prep det adj adj n n mod v det n conj conj n part prep det n n n v n n v","doesn't"
345548,"and she doesn't say arms or legs yet","and she do say arm or leg yet","",NA,"declarative","eng",12,8,66,"Bernstein","coord pro:sub mod v n coord n adv","MOT",NA,"Mother",NA,18.0003696174459,NA,NA,NA,NA,"Eng-NA",2,34,1721,1720,3396,"and she doesn't say arms or legs yet","18-19","coord pro:sub doesn't v n coord n adv","coord n mod v n coord n adv","doesn't"
346588,"like some kids do it with dolls but she doesn't play with dolls I don't know why not So I mean this is sort of like a doll to her","like some kid do it with doll but she do play with doll I do know why not So I mean this be sort of like a doll to her","",NA,"trail off","eng",37,30,8,"Bernstein","prep qn n v pro:per prep n conj pro:sub mod v prep n pro:sub mod v pro:int neg n:prop pro:sub v pro:dem cop v prep co det:art n prep pro:obj","MOT",NA,"Mother",NA,21.0004312203536,NA,NA,NA,NA,"Eng-NA",2,34,1721,1720,3389,"like some kids do it with dolls but she doesn't play with dolls I don't know why not So I mean this is sort of like a doll to her","21-22","prep qn n do pro:per prep n conj pro:sub doesn't v prep n pro:sub don't v pro:int neg n:prop pro:sub v pro:dem cop v prep co det:art n prep pro:obj","prep qn n v n prep n conj n mod v prep n n mod v n not n n v n cop v prep co det n prep n","doesn't"
346657,"um well the cat in the hat the rhyming books she doesn't like anymore there were some um doctor Seuss other rhyme books that she useta like","well the cat in the hat the rhyme book she do like anymore there be some doctor Seuss other rhyme book that she used like","",NA,"declarative","eng",32,27,22,"Bernstein","n det:art n prep det:art n det:art n:gerund n pro:sub mod co adv adv aux qn n n:prop qn n n pro:rel pro:sub mod prep","MOT",NA,"Mother",NA,24.0004928232613,NA,NA,NA,NA,"Eng-NA",2,34,1721,1720,3387,"well the cat in the hat the rhyming books she doesn't like anymore there were some doctor Seuss other rhyme books that she useta like","24-25","n det:art n prep det:art n det:art n:gerund n pro:sub doesn't co adv adv aux qn n n:prop qn n n pro:rel pro:sub mod prep","n det n prep det n det n n n mod co adv adv aux qn n n qn n n n n mod prep","doesn't"
346659,"nothing Nothing she just you know she just smile at them but she just she doesn't play with dolls like I thought she would","nothing Nothing she just you know she just smile at them but she just she do play with doll like I think she will","",NA,"declarative","eng",29,24,14,"Bernstein","pro:indef n:prop pro:sub adj pro:per v pro:sub adj n prep pro:obj conj pro:sub adv pro:sub mod n prep n co pro:sub v pro:sub mod","MOT",NA,"Mother",NA,21.0004312203536,NA,NA,NA,NA,"Eng-NA",2,34,1721,1720,3389,"nothing Nothing she just you know she just smile at them but she just she doesn't play with dolls like I thought she would","21-22","pro:indef n:prop pro:sub adj pro:per v pro:sub adj n prep pro:obj conj pro:sub adv pro:sub doesn't n prep n co pro:sub v pro:sub mod","n n n adj n v n adj n prep n conj n adv n mod n prep n co n v n mod","doesn't"
346679,"was one then she liked that really well and then it just got so she doesn't pick that up so often","be one then she like that really well and then it just get so she do pick that up so often","",NA,"declarative","eng",27,21,25,"Bernstein","cop det:num adv:tem pro:sub v comp adv adv coord adv:tem pro:per adv v conj pro:sub mod v adv adv adv adv","MOT",NA,"Mother",NA,24.0004928232613,NA,NA,NA,NA,"Eng-NA",2,34,1721,1720,3387,"was one then she liked that really well and then it just got so she doesn't pick that up so often","24-25","cop det:num adv:tem pro:sub v comp adv adv coord adv:tem pro:per adv v conj pro:sub doesn't v adv adv adv adv","cop det adv n v comp adv adv coord adv n adv v conj n mod v adv adv adv adv","doesn't"
347467,"I probably said that about some certain things around that she shouldn't have played with there are daddy's tape recorder so that's not a toy do not play with it it's a and I try to explain to her what it is it's a mechanical piece of equipment and she doesn't know how to deal with and when she learns how to run it she can play with it then","I probable say that about some certain thing around that she should have play with there be daddy tape record so that not a toy do not play with it it a and I try to explain to her what it be it a mechanic piece of equip and she do know how to deal with and when she learn how to run it she can play with it then","",NA,"declarative","eng",91,70,85,"Bernstein","pro:sub adv v adv prep qn adj n prep comp pro:sub mod aux part prep n cop adj n n co pro:dem neg det:art n v neg v prep pro:per pro:per det:art coord pro:sub v inf v prep pro:obj pro:int pro:per cop pro:per det:art adj n prep n coord pro:sub mod v pro:int inf v prep coord conj pro:sub v pro:int inf v pro:per pro:sub mod v prep pro:per adv:tem","MOT",NA,"Mother",NA,24.0004928232613,NA,NA,NA,NA,"Eng-NA",2,34,1721,1720,3387,"I probably said that about some certain things around that she shouldn't have played with there are daddy's tape recorder so that's not a toy do not play with it it's a and I try to explain to her what it is it's a mechanical piece of equipment and she doesn't know how to deal with and when she learns how to run it she can play with it then","24-25","pro:sub adv v adv prep qn adj n prep comp pro:sub mod aux part prep n cop adj n n co pro:dem neg det:art n do neg v prep pro:per pro:per det:art coord pro:sub v inf v prep pro:obj pro:int pro:per cop pro:per det:art adj n prep n coord pro:sub doesn't v pro:int inf v prep coord conj pro:sub v pro:int inf v pro:per pro:sub mod v prep pro:per adv:tem","n adv v adv prep qn adj n prep comp n mod aux part prep n cop adj n n co n not det n v not v prep n n det coord n v inf v prep n n n cop n det adj n prep n coord n mod v n inf v prep coord conj n v n inf v n n mod v prep n adv","doesn't"
348090,"I don't know She has a_lot_of blocks at home but she doesn't stack them or anything","I do know She have a_lot_of block at home but she do stack them or anything","",NA,"declarative","eng",21,16,116,"Bernstein","pro:sub mod v n:prop aux qn n prep adv conj pro:sub mod v pro:obj coord pro:indef","MOT",NA,"Mother",NA,21.0004312203536,NA,NA,NA,NA,"Eng-NA",2,34,1721,1720,3389,"I don't know She has a_lot_of blocks at home but she doesn't stack them or anything","21-22","pro:sub don't v n:prop aux qn n prep adv conj pro:sub doesn't v pro:obj coord pro:indef","n mod v n aux qn n prep adv conj n mod v n coord n","doesn't"
348235,"and so she knows that I do and the brush although I use a brush for her hair not that often she doesn't know a brush I didn't think she knew the brush","and so she know that I do and the brush although I use a brush for her hair not that often she do know a brush I do think she know the brush","",NA,"declarative","eng",39,33,107,"Bernstein","coord co pro:sub v comp pro:sub v coord det:art n conj pro:sub v det:art n prep pro:obj n neg adv adv pro:sub mod v det:art n pro:sub mod v pro:sub v det:art n","MOT",NA,"Mother",NA,20.000410686051,NA,NA,NA,NA,"Eng-NA",2,34,1721,1720,3397,"and so she knows that I do and the brush although I use a brush for her hair not that often she doesn't know a brush I didn't think she knew the brush","20-21","coord co pro:sub v comp pro:sub do coord det:art n conj pro:sub v det:art n prep pro:obj n neg adv adv pro:sub doesn't v det:art n pro:sub didn't v pro:sub v det:art n","coord co n v comp n v coord det n conj n v det n prep n n not adv adv n mod v det n n mod v n v det n","doesn't"
348310,"she has toy phones but she doesn't play with those either","she have toy phone but she do play with those either","",NA,"declarative","eng",15,11,129,"Bernstein","pro:sub aux n n conj pro:sub mod v prep det:dem adv","MOT",NA,"Mother",NA,21.0004312203536,NA,NA,NA,NA,"Eng-NA",2,34,1721,1720,3389,"she has toy phones but she doesn't play with those either","21-22","pro:sub aux n n conj pro:sub doesn't v prep det:dem adv","n aux n n conj n mod v prep det adv","doesn't"
348585,"she doesn't eat out_of glass bowls the big bowls like that and we really have a lot more plates than we have of bowls her her dish is a plastic dish with the three sections in it or a wooden bowl it's a very flat wooden bowl she eats soup out_of the plastic three sectioned plastic bowl but it's a whole different very obvious bowl and she does eat soup out_of it","she do eat out_of glass bowl the big bowl like that and we really have a lot more plate than we have of bowl her her dish be a plastic dish with the three section in it or a wooden bowl it a very flat wooden bowl she eat soup out_of the plastic three sectioned plastic bowl but it a whole different very obvious bowl and she do eat soup out_of it","",NA,"declarative","eng",84,72,141,"Bernstein","pro:sub mod v prep n n det:art adj n prep pro:dem coord pro:sub adv v det:art n adv n prep pro:sub v prep n pro:obj det:poss n cop det:art adj n prep det:art det:num n prep pro:per coord det:art adj n pro:per det:art adv adj adj n pro:sub v n prep det:art n det:num adj adj n conj pro:per det:art adj adj adv adj n coord pro:sub mod v n prep pro:per","MOT",NA,"Mother",NA,24.0004928232613,NA,NA,NA,NA,"Eng-NA",2,34,1721,1720,3387,"she doesn't eat out_of glass bowls the big bowls like that and we really have a lot more plates than we have of bowls her her dish is a plastic dish with the three sections in it or a wooden bowl it's a very flat wooden bowl she eats soup out_of the plastic three sectioned plastic bowl but it's a whole different very obvious bowl and she does eat soup out_of it","24-25","pro:sub doesn't v prep n n det:art adj n prep pro:dem coord pro:sub adv v det:art n adv n prep pro:sub v prep n pro:obj det:poss n cop det:art adj n prep det:art det:num n prep pro:per coord det:art adj n pro:per det:art adv adj adj n pro:sub v n prep det:art n det:num adj adj n conj pro:per det:art adj adj adv adj n coord pro:sub does v n prep pro:per","n mod v prep n n det adj n prep n coord n adv v det n adv n prep n v prep n n det n cop det adj n prep det det n prep n coord det adj n n det adv adj adj n n v n prep det n det adj adj n conj n det adj adj adv adj n coord n mod v n prep n","doesn't"
348591,"I don't care if she doesn't perform perfectly at two years old but if by the time she's three and she still isn't then maybe I'll I would take a different viewpoint or maybe with a different child I don't know what's normal What's proper and what's not","I do care if she do perform perfect at two year old but if by the time she three and she still be then maybe I I will take a different viewpoint or maybe with a different child I do know what normal What prop and what not","",NA,"declarative","eng",66,48,142,"Bernstein","pro:sub mod v conj pro:sub mod v adv prep det:num n adj conj comp prep det:art n pro:sub det:num coord pro:sub adv cop adv:tem adv pro:sub pro:sub mod v det:art adj n coord adv prep det:art adj n pro:sub mod v pro:int adj adj n coord pro:int neg","MOT",NA,"Mother",NA,21.0004312203536,NA,NA,NA,NA,"Eng-NA",2,34,1721,1720,3389,"I don't care if she doesn't perform perfectly at two years old but if by the time she's three and she still isn't then maybe I'll I would take a different viewpoint or maybe with a different child I don't know what's normal What's proper and what's not","21-22","pro:sub don't v conj pro:sub doesn't v adv prep det:num n adj conj comp prep det:art n pro:sub det:num coord pro:sub adv cop adv:tem adv pro:sub pro:sub mod v det:art adj n coord adv prep det:art adj n pro:sub don't v pro:int adj adj n coord pro:int neg","n mod v conj n mod v adv prep det n adj conj comp prep det n n det coord n adv cop adv adv n n mod v det adj n coord adv prep det adj n n mod v n adj adj n coord n not","doesn't"
348950,"she doesn't make any it not really","she do make any it not really","",NA,"declarative","eng",9,7,160,"Bernstein","pro:sub mod v qn pro:per neg adv","MOT",NA,"Mother",NA,24.0004928232613,NA,NA,NA,NA,"Eng-NA",2,34,1721,1720,3387,"she doesn't make any it not really","24-25","pro:sub doesn't v qn pro:per neg adv","n mod v qn n not adv","doesn't"
