Domain	Function	Head	Negator	Aux	Aux_stem	Subj	Subj_stem	Role	Utterance	Age
learning	labeling	hear	n't	adj	sure	I	I	Mother	well I can hear a lot of noise but I was n't quite sure whether it was just the rain or whether it 's the rain and you crunching on your pear	55
learning	labeling	o	not	n	cup	it	it	Mother	it 's not a quick cup of coffee is it	55
learning	labeling	o	not	n	helicopter	it	it	Target_Child	it 's not a helicopter	55
learning	labeling	o	not	n	poppet	it	it	Mother	it 's not quite time poppet	26
learning	labeling	o	not	n	dinosaur	they	they	Target_Child	they 're not dinosaurs	47
learning	labeling	o	not	adj	sure	I	I	Mother	I 'm not sure we have any ink though	47
learning	labeling	o	not	n	water	that	that	Mother	that 's not water that 's the bottles	44
learning	labeling	o	not	n	van	this	this	Target_Child	this is not a beak van	54
learning	labeling	o	not	n	crisp	they	they	Mother	well they 're not crisps	54
learning	labeling	o	not	adj	sure	I	I	Mother	I 'm not sure whether that 's a good thing or a bad thing	54
learning	labeling	o	not	n	jump	it	it	Mother	it 's not really a jumper is it that	54
learning	labeling	eat	not	n	thick	it	it	Mother	when you get to that bit of the sandwich if you wan na open it up and eat the bread separately so it 's not quite so thick and quite so hard	54
learning	labeling	o	n't	pro	she	Mrs_Kinser	Mrs_Kinser	Mother	Mrs_Kinser was n't happy was she	54
learning	labeling	o	not	adj	naughty	it	it	Mother	but it 's not really seriously naughty	54
learning	labeling	o	n't	pro	they	these	these	Mother	look these are n't very round are they	54
learning	labeling	o	not	adj	crunch	that	that	Target_Child	that 's not even crunchy	54
learning	labeling	o	not	pro	they	they	they	Mother	they 're not really hoops are they	54
learning	labeling	o	not	adj	prick	they	they	Mother	they 're not particularly pricky any more	54
learning	labeling	o	not	pro	those	they	they	Mother	they 're not slimy those	54
learning	labeling	o	n't	adj	dust	it	it	Mother	it is n't dusty in there	54
learning	labeling	o	not	n	cheese	that	that	Mother	that 's not cheese is it	23
learning	labeling	o	not	adj	sure	I	I	Mother	I 'm not sure where baby's cover is	23
learning	labeling	o	not	adj	sure	I	I	Mother	I 'm not sure where it is	23
learning	labeling	o	not	adj	Anne	it	it	Mother	it 's not Anne's	23
learning	labeling	o	not	adj	Anne	it	it	Mother	it 's not Anne's	23
learning	labeling	o	not	n	baby	you	you	Mother	you 're not a baby are you	23
learning	labeling	o	n't	n	Alistair	it	it	Mother	it is n't Alistair	23
learning	labeling	o	not	pro	one	that	that	Mother	that is not one we have	18
learning	labeling	o	not	n	egg	that	that	Mother	no that 's not the egg	46
learning	labeling	o	n't	adj	hungry	he	he	Mother	now he was n't hungry any more and he was n't a little caterpillar any more	46
learning	labeling	more	n't	n	caterpillar	he	he	Mother	now he was n't hungry any more and he was n't a little caterpillar any more	46
learning	labeling	o	n't	pro	that	NONE	NONE	Mother	is n't that pretty	26
learning	labeling	see	n't	pro	that	you	you	Mother	look at this horsie you did n't see this new horse is n't that pretty	26
learning	labeling	Travis	n't	adj	nice	NONE	NONE	Mother	Travis that was n't very nice	26
learning	labeling	o	not	n	Sawyer	it	it	Mother	it 's not Tom Sawyer it 's not Huckleberry Finn	26
learning	labeling	Sawyer	not	n	Finn	it	it	Mother	it 's not Tom Sawyer it 's not Huckleberry Finn	26
learning	labeling	squirrel	not	n	skunk	NONE	NONE	Mother	no that does n't stink that 's a squirrel that 's not a skunk	26
learning	labeling	o	n't	n	pony	NONE	NONE	Mother	is n't that a pretty pony	26
learning	labeling	o	n't	n	pun	NONE	NONE	Mother	no that was n't exactly a pun	66
learning	labeling	Jedis	not	adj	human	NONE	NONE	Target_Child	where there any Jedis that were not human	66
learning	labeling	Jedis	not	adj	human	NONE	NONE	Target_Child	are there any Jedis that were not human	66
learning	labeling	o	not	n	Jedi	emperor	emperor	Target_Child	no the emperor is not a Jedi	66
learning	labeling	o	n't	n	poison	it	it	Target_Child	no it really was n't poison	66
learning	labeling	o	not	n	underoos	these	these	Target_Child	these are not underoos	66
learning	labeling	o	n't	n	story	it	it	Father	it was n't a long story	66
learning	labeling	o	n't	adj	dead	you	you	Target_Child	then you were n't dead	66
learning	labeling	know	not	n	Marky	I	I	Target_Child	how should I know I 'm not Marky	66
learning	labeling	o	not	pro	her	it	it	Father	no it 's not her crying	27
learning	labeling	o	n't	n	diaper	Sarah	Sarah	Mother	oh Sarah is n't that a wet diaper	27
learning	labeling	o	n't	pro	that	NONE	NONE	Mother	is n't that blue	27
learning	labeling	o	no	n	Bx	that	that	Mother	that 's no Bx I 've seen	27
learning	labeling	o	n't	n	ball	NONE	NONE	Mother	is n't that a nice ball	14
learning	labeling	o	n't	adj	sad	NONE	NONE	Father	is n't that sad Laura	37
learning	labeling	o	not	n	kitten	that	that	Target_Child	that 's not a kitten	37
learning	labeling	o	not	n	daddy	that	that	Mother	that 's not daddy that 's a bee	24
learning	labeling	o	not	adj	bad	he	he	Mother	he 's not so bad at clapping	24
learning	labeling	o	not	n	love	it	it	Mother	it 's not a screw love	24
learning	labeling	o	not	n	fit	that	that	Mother	that 's not the right fit Jas because there 's lots_of space	24
learning	labeling	o	not	n	Jason	it	it	Mother	it 's not over Jas	24
learning	labeling	o	not	n	pear	it	it	Mother	no it 's not a pear	24
learning	labeling	o	not	n	umbrella	he	he	Mother	he 's not an umbrella	24
learning	labeling	o	not	n	teddy	it	it	Mother	no it 's not a teddy	24
learning	labeling	o	not	adj	hungry	they	they	Mother	they 're not hungry	26
learning	labeling	o	not	adj	poor	he	he	Mother	no he 's not poor	26
learning	labeling	o	n't	n	bed	it	it	Mother	it is n't a bed	26
learning	labeling	o	not	adj	sleep	they	they	Mother	they 're not sleepy	26
learning	labeling	o	n't	pro	that	NONE	NONE	Mother	is n't that right Daddy	36
learning	labeling	o	n't	n	baby	NONE	NONE	Mother	is n't that your baby	30
learning	labeling	o	not	n	Mother	I	I	Target_Child	I 'm not Mother	42
learning	labeling	o	not	n	Mother	I	I	Target_Child	I 'm not Mother	42
learning	labeling	o	not	n	Mother	I	I	Target_Child	I 'm not Mother	42
learning	labeling	o	not	n	Debbie	I	I	Target_Child	I 'm not Debbie	42
learning	labeling	o	not	adj	nice	you	you	Mother	not if you 're not nice to Purdie	34
learning	labeling	you	not	n	be	you	you	Mother	in fact you 're not being a very nice boy at all today are you	34
learning	labeling	o	n't	adj	nice	it	it	Mother	otherwise it is n't nice	20
learning	labeling	o	n't	n	demonstration	NONE	NONE	Mother	that was n't a very efficient demonstration	20
learning	labeling	o	not	adj	nice	it	it	Mother	it 's not nice today	20
learning	labeling	o	not	n	sort	it	it	Mother	it 's not the sort that 's got sugar in it	20
learning	labeling	o	not	adj	nice	it	it	Mother	it 's not very nice to eat neat margarine or whatever	20
learning	labeling	o	n't	n	spoon	it	it	Mother	no it is n't Claire's spoon	20
learning	labeling	o	not	adj	pleasant	that	that	Mother	that 's not very pleasant is it	35
learning	labeling	o	n't	pro	you	you	you	Mother	because you were n't very well were you	35
learning	labeling	o	n't	adj	aware	I	I	Mother	I was n't aware of that	35
learning	labeling	o	not	n	manner	that	that	Mother	that 's not very good manners is it	35
learning	labeling	o	not	n	Dimitra	I	I	Mother	oh I 'm not Dimitra	35
learning	labeling	o	not	adj	nice	that	that	Mother	oh that 's not nice	35
learning	labeling	o	not	adj	nice	that	that	Mother	that 's not nice	35
learning	labeling	o	not	n	pencil	that	that	Target_Child	that 's not my pencil that 's yours	35
learning	labeling	o	not	adj	nice	it	it	Mother	it 's not nice to say bellys Thomas	35
learning	labeling	o	not	adj	nice	it	it	Mother	it 's not nice	35
learning	labeling	o	n't	n	mix	it	it	Mother	it was n't the mixer	28
learning	labeling	o	not	n	boy	that	that	Mother	that 's not a nice boy is it	28
learning	labeling	be	not	n	be	this	this	Mother	this is Thomas when he 's not being a nice boy	28
learning	labeling	o	not	n	window	that	that	Mother	that 's not a window Thomas	28
learning	labeling	o	not	pro	it	it	it	Mother	but it 's not dark now is it	28
learning	labeling	o	n't	pro	you	you	you	Mother	you were n't were you	28
learning	labeling	o	not	adj	nice	that	that	Mother	that 's not nice	28
learning	labeling	need	not	adj	warm	we	we	Mother	we do n't need the chairs in the garden today because it 's not very warm is it	28
learning	labeling	o	not	n	cheese	it	it	Mother	no it 's not cheese	28
learning	labeling	o	not	adj	good	it	it	Mother	well it 's not good if you ride the bicycle over the book is it	28
learning	labeling	o	not	adj	dark	it	it	Mother	it 's not dark now	28
learning	labeling	o	not	adj	dark	it	it	Mother	it 's not dark but it 's cold	28
learning	labeling	o	not	adj	happy	you	you	Mother	you 're not happy	28
learning	labeling	o	not	adj	nice	it	it	Mother	it 's not nice	28
learning	labeling	time	not	adj	happy	we	we	Mother	there 's many times we 're not happy when you hit us with things	28
learning	labeling	o	not	adj	happy	you	you	Mother	you 're not happy	28
learning	labeling	o	not	n	Boo	that	that	Mother	that 's not Boo	35
learning	labeling	o	not	n	e	that	that	Father	that 's not an e	35
learning	labeling	mean	not	n	macaroni	he	he	Target_Child	he meant that 's not macaroni that 's spaghetti	32
learning	labeling	o	not	n	word	it	it	Father	damn it is not a nice word	32
learning	labeling	o	not	adj	good	I	I	Father	I 'm not very good at that	48
learning	labeling	o	not	adj	good	you	you	Target_Child	you 're not so good at	48
learning	labeling	o	not	adj	good	I	I	Target_Child	I 'm not so good at it either	48
learning	labeling	o	not	adj	sure	I	I	Father	I 'm not quite sure	48
learning	labeling	o	not	adj	sure	I	I	Father	I 'm not sure what that is but we can put it under the car like that	48
learning	labeling	o	not	adj	bad	change	change	Father	two cents change is not bad	48
learning	labeling	o	not	n	policeman	it	it	Father	it 's not a real policeman huh	48
learning	labeling	o	not	n	snowman	it	it	Mother	it 's not just a snowman	23
learning	labeling	o	not	pro	it	it	it	Mother	it 's not there is it	23
learning	labeling	o	not	adj	dirt	it	it	Mother	look it 's not dirty	23
learning	labeling	o	not	n	seal	he	he	Mother	no he 's not a seal	23
learning	labeling	o	not	n	thing	this	this	Mother	but mommy is gon na fix this thing this is not a thing for everyone to touch	29
learning	labeling	o	not	adj	fun	grin	grin	Mother	the hippo's grin is not so funny	29
learning	labeling	o	not	n	storm	it	it	Mother	no it 's not thunder storm	29
learning	labeling	o	n't	adj	hot	this	this	Mother	this is n't hot yet because we have n't put it on the cooker	26
learning	labeling	o	not	adj	nice	it	it	Mother	it 's not nice to eat	26
learning	labeling	be	not	pro	that	I	I	Mother	I 'm sure it 's not very good for your teeth but you just taste that	26
learning	labeling	do	not	adj	nice	you	you	Mother	but Mummy does n't like you doing it because it 's not nice	26
learning	labeling	o	n't	adj	nice	it	it	Mother	it is n't very nice if we go to visit somebody and we start pulling their garden to pieces is it	26
learning	labeling	o	not	adj	nice	that	that	Mother	that 's not nice is it	26
learning	labeling	o	n't	adj	wet	shorts	shorts	Mother	and your shorts were n't really wet were they	26
learning	labeling	o	not	adj	real	it	it	Mother	it 's not real	18
learning	labeling	o	not	adj	real	it	it	Mother	it 's not real	18
learning	labeling	o	not	n	tongue	that	that	Mother	that 's not his tongue that 's his beak	18
learning	labeling	o	not	n	baby	it	it	Mother	it 's not the baby	18
learning	labeling	o	not	n	dress	you	you	Mother	you 're not undressing again are you	29
learning	labeling	o	not	pro	yours	it	it	Mother	it 's not yours	29
learning	labeling	o	not	pro	it	that	that	Mother	that 's not excuse for that behavior darling is it	29
learning	labeling	o	not	adj	red	that	that	Mother	that 's not red	29
learning	labeling	o	not	adj	dirt	that	that	Target_Child	that 's not dirty	29
learning	labeling	o	not	adj	dirt	it	it	Mother	it 's not dirty	29
learning	labeling	o	not	pro	it	it	it	Mother	it 's not a snake is it	29
learning	labeling	o	not	adj	good	they	they	Mother	they 're not really very good are they	29
learning	labeling	o	not	n	improve	shoes	shoe	Mother	your shoes are not an improvement	25
learning	labeling	o	not	n	helicopter	it	it	Mother	it 's not a helicopter	27
learning	labeling	o	not	n	Georgia	it	it	Mother	but it 's not the Georgia whose Christening we went to the other day is it	27
learning	labeling	say	not	adj	nice	you	you	Mother	and everyday you have some and everyday you say it 's not nice	27
learning	labeling	o	n't	pro	one	it	it	Target_Child	it was n't real one	35
learning	labeling	o	n't	pro	me	it	it	Target_Child	it was n't me	35
learning	labeling	o	not	n	car	it	it	Child	it 's not a car	30
learning	labeling	o	n't	n	house	this	this	Target_Child	this is n't our house	30
learning	labeling	o	n't	pro	it	NONE	NONE	Mother	that was n't a very good thing to do was it	23
learning	labeling	o	not	pro	more	it	it	Mother	it 's not hot any more	23
learning	labeling	o	not	n	trouser	it	it	Mother	it 's not trousers	23
learning	labeling	o	not	n	fault	it	it	Mother	it 's not my fault it was	57
learning	labeling	o	n't	n	fault	it	it	Target_Child	it was n't my fault	57
learning	labeling	Debbie	n't	n	teach	NONE	NONE	Mother	Debbie who is n't your teacher	57
learning	labeling	o	not	pro	me	you	you	Target_Child	you 're not me	57
learning	labeling	o	n't	adj	shine	this	this	Target_Child	no this this is n't shiny	57
learning	labeling	o	not	adj	fond	it	it	Mother	it 's not very really fond of them so I put them and I kept tryin to get her to even look at the animal toys here and she 's not into that	24
learning	labeling	o	not	adj	afraid	she	she	Mother	she 's not afraid but like if you well you 're pretty so it it would n't bother her but like men	24
learning	labeling	o	n't	pro	it	biting	bite	Mother	no biting is n't good is it	24
learning	labeling	o	not	n	Anna	it	it	Mother	no it 's not Anna	24
learning	labeling	o	not	adj	accept	that	that	Mother	no that 's not acceptable	24
learning	labeling	o	not	pro	anything	it	it	Father	it 's not anything that 's gon na be blow up anyway	57
learning	labeling	o	not	n	bus	that	that	Target_Child	that 's not the red bus	57
learning	labeling	o	not	adj	nice	that	that	Target_Child	nice that 's not nice	57
learning	labeling	o	not	n	emergency	that	that	Father	no that 's not the emergency	57
learning	labeling	have	n't	n	dad	that	that	Target_Child	that have a window open is n't only emergency things right dad right dad right dad right	57
learning	labeling	o	n't	pro	what	why	why	Father	why is n't there a what	57
learning	labeling	o	not	n	day	it	it	Child	it 's not a loft day	57
learning	labeling	o	not	n	friend	you	you	Child	well you you you 're not my friend today	57
learning	labeling	o	not	n	friend	he	he	Target_Child	and he 's not my friend anymore	57
learning	labeling	play	not	n	friend	he	he	Child	I 'm very angry cause he 's not playing with me because I asked him he 's not my friend today	57
learning	labeling	o	no	n	rabbit	this	this	Child	no this is no rabbit	57
learning	labeling	be	no	n	elephant	somebody	somebody	Target_Child	somebody no somebody was was no no the elephant stepped on the see saw and it went and and then	57
